# ORCID IDs of authors from papers cited in 2025 publications (OpenAlex ID: A5052404353)
# Total unique authors with ORCID: 1684
# Format: ORCID_ID | OpenAlex_ID | Display_Name

0000-0003-2050-9480 | A5044996111 | Alex M. Lechner
0000-0003-2056-9061 | A5017820045 | Joeri Rogelj
0000-0003-2075-2739 | A5060273011 | Ashok Srivastava
0000-0003-2083-6465 | A5047727972 | Andrea Molod
0000-0003-2083-8647 | A5018851736 | F. Hourdin
0000-0003-2091-6561 | A5090661500 | Melissa Lott
0000-0003-2100-7888 | A5060993861 | Samuel Fankhauser
0000-0003-2115-3914 | A5030715624 | Haiyang Lin
0000-0003-2128-739X | A5057569278 | François‐Marie Bréon
0000-0003-2132-5747 | A5018061584 | Candice Howarth
0000-0003-2133-9575 | A5007185739 | Georgios Boustras
0000-0003-2143-1187 | A5018591830 | Julian D. Olden
0000-0003-2144-675X | A5004852265 | Alba Llabrés‐Brustenga
0000-0003-2155-1090 | A5007597191 | Zbigniew Kobus
0000-0003-2173-7063 | A5064147154 | Michael Davies
0000-0003-2180-4297 | A5069897039 | Evan David Sherwin
0000-0003-2191-0348 | A5063928016 | Shuchen Cong
0000-0003-2191-4189 | A5029098577 | Katherine Calvin
0000-0003-2196-7571 | A5088433739 | Emily Grubert
0000-0003-2204-8489 | A5078812416 | Binyuan Liu
0000-0003-2207-4425 | A5068278788 | Nicolas Freychet
0000-0003-2244-1934 | A5080542799 | Chang‐Fu Wu
0000-0003-2248-1629 | A5077600620 | Yasushi Honda
0000-0003-2274-1689 | A5032064486 | A. Paige Fischer
0000-0003-2279-9717 | A5040608006 | Michail Diamantakis
0000-0003-2296-8250 | A5100447205 | Chongqing Kang
0000-0003-2297-3981 | A5029406627 | Yasuaki Hijioka
0000-0003-2328-5769 | A5077051671 | Oliviér Boucher
0000-0003-2329-4665 | A5039781812 | Magda Concepción Morales Barrera
0000-0003-2335-3485 | A5101472843 | Ying Sun
0000-0003-2347-675X | A5088980751 | Aidan D. Farrell
0000-0003-2352-6809 | A5059431198 | Michael G. Bosilovich
0000-0003-2371-5845 | A5090110780 | Jing‐Li Fan
0000-0003-2388-178X | A5035563755 | Greeshma Hegde
0000-0003-2393-3041 | A5072267426 | Michael Grubb
0000-0003-2407-2474 | A5057393570 | María L. Vera
0000-0003-2424-7406 | A5061944188 | Kavita Surana
0000-0003-2430-8555 | A5100364728 | Zhao Liu
0000-0003-2433-6484 | A5035568588 | Fatima Denton
0000-0003-2456-5789 | A5060236040 | Tomoko Hasegawa
0000-0003-2465-2671 | A5077194300 | David M. Hondula
0000-0003-2469-5989 | A5072341048 | Robert Dunn
0000-0003-2477-816X | A5064959356 | Antoine Dechezleprêtre
0000-0003-2478-0219 | A5061849201 | Jordi Sardans
0000-0003-2478-7074 | A5090981536 | Claas Teichmann
0000-0003-2561-6090 | A5082646301 | Klaus Hubacek
0000-0003-2570-5341 | A5014111135 | Diána Ürge-Vorsatz
0000-0003-2582-2361 | A5101658299 | Ian Hamilton
0000-0003-2588-6234 | A5049645510 | Matilde Rusticucci
0000-0003-2607-2195 | A5027467743 | Giacomo Falchetta
0000-0003-2620-9200 | A5082655469 | Jean-François Mercure
0000-0003-2644-8068 | A5011616795 | Marta Janisková
0000-0003-2648-0586 | A5024768759 | Quan M. Bui
0000-0003-2656-1802 | A5002322770 | Christian Wilhelm Mohr
0000-0003-2672-9978 | A5042509503 | Keith P. Shine
0000-0003-2696-277X | A5086150586 | Jasmin G. John
0000-0003-2713-6699 | A5042948823 | Brian Pentz
0000-0003-2729-3037 | A5021744324 | Penny Mealy
0000-0003-2735-8769 | A5017597354 | Nestor A. Sepulveda
0000-0003-2748-1361 | A5076000000 | Jingying Fu
0000-0003-2801-1003 | A5057454836 | Patrick L. Kinney
0000-0003-2808-0463 | A5008668264 | Patrick Laloyaux
0000-0003-2811-3296 | A5080161490 | Kevin Hennessy
0000-0003-2816-6224 | A5102707252 | Peter J. Gleckler
0000-0003-2846-9081 | A5064889068 | Jessica Jewell
0000-0003-2856-1881 | A5100705221 | Xue‐Qiang Zhang
0000-0003-2858-176X | A5100382554 | Bing Wang
0000-0003-2864-402X | A5072471372 | Anna Valero
0000-0003-2873-3217 | A5035347576 | Lu Han
0000-0003-2902-7787 | A5060798384 | Troy J. Cross
0000-0003-2943-8332 | A5038738520 | Zengliang Gao
0000-0003-2948-876X | A5064139912 | Jann Michael Weinand
0000-0003-2949-5353 | A5024703581 | Jiren Xu
0000-0003-2984-7777 | A5061940420 | Daniel M. Kammen
0000-0003-2987-5583 | A5044176140 | Anders Hammer Strømman
0000-0003-3012-6002 | A5008348593 | Christa M. Anderson
0000-0003-3014-6193 | A5023034117 | Alessandro Damiani
0000-0003-3015-8346 | A5101421413 | Haojie Fan
0000-0003-3032-499X | A5026938575 | Miguel Esteban
0000-0003-3043-1330 | A5085705716 | Jenna Greene
0000-0003-3076-4696 | A5050366917 | Gizaw Mengistu Tsidu
0000-0003-3086-550X | A5079712634 | Niamh Cahill
0000-0003-3092-0775 | A5073268552 | Freja Vamborg
0000-0003-3092-3036 | A5040639805 | Will McCarty
0000-0003-3093-5774 | A5039089062 | Colin Raymond
0000-0003-3109-1243 | A5055149838 | Ilkka Keppo
0000-0003-3125-4567 | A5046034025 | Guilong Li
0000-0003-3153-7022 | A5013796187 | Piotr Żuk
0000-0003-3158-5868 | A5102859317 | Richard Dawson
0000-0003-3170-8653 | A5085701082 | Hamed Moftakhari
0000-0003-3175-8490 | A5051511274 | Yang Liu
0000-0003-3209-5668 | A5028381014 | J. Morel
0000-0003-3214-5266 | A5019775443 | Jean‐Noël Thépaut
0000-0003-3214-6568 | A5064975851 | Ilan Noy
0000-0003-3221-847X | A5067953369 | Tushar Rathi
0000-0003-3225-9482 | A5103178885 | Minji Kwon
0000-0003-3232-116X | A5085666930 | Alejandro Mizrahi
0000-0003-3257-5311 | A5056930614 | Eunice A. Salubi
0000-0003-3280-9747 | A5053652690 | C. Clack
0000-0003-3309-4739 | A5006387896 | Pierre Friedlingstein
0000-0003-3331-2302 | A5023919188 | Chenghu Zhou
0000-0003-3345-6197 | A5009561674 | Malcolm Mistry
0000-0003-3356-3283 | A5077324730 | Lynée L. Turek‐Hankins
0000-0003-3361-7384 | A5059747033 | Lorenzo Tomassini
0000-0003-3369-1349 | A5101459606 | Pratik Singh
0000-0003-3369-6043 | A5052790370 | Pierre Ineichen
0000-0003-3374-1553 | A5020652195 | Edward S. Rubin
0000-0003-3377-6190 | A5022271146 | Edmond Totin
0000-0003-3385-1605 | A5086456462 | Wilson Ricks
0000-0003-3394-502X | A5072714354 | Vincent Y. S. Cheng
0000-0003-3400-8003 | A5008915635 | Luckson Zvobgo
0000-0003-3429-2374 | A5009773791 | Fabian Wagner
0000-0003-3440-1577 | A5023017428 | Ashish Gulagi
0000-0003-3446-7883 | A5037407503 | Amir Jina
0000-0003-3457-0434 | A5020736303 | Andreas Sterl
0000-0003-3481-8006 | A5029263757 | Steven Koller
0000-0003-3485-1404 | A5103250117 | Jonathon Taylor
0000-0003-3490-5089 | A5029809885 | Jinhao Meng
0000-0003-3517-5954 | A5070496578 | Mark A. Handschy
0000-0003-3523-1725 | A5081597370 | Stella M. Hartinger
0000-0003-3530-8104 | A5024245007 | Cristina Lupu
0000-0003-3533-293X | A5025890846 | Thomas H. Bradley
0000-0003-3533-349X | A5029267649 | Johannes Schmidt
0000-0003-3539-8621 | A5085594782 | Lukas Gudmundsson
0000-0003-3596-0661 | A5007512315 | Panagiotis Fragkos
0000-0003-3616-7622 | A5056027560 | Chenxi Lu
0000-0003-3640-6005 | A5006294367 | Taochun Sun
0000-0003-3643-5463 | A5002008766 | Thomas Wahl
0000-0003-3694-9034 | A5019208136 | Ekundayo Shittu
0000-0003-3707-142X | A5079394054 | Juan Moreno‐Cruz
0000-0003-3726-7086 | A5055178909 | Bart van den Hurk
0000-0003-3753-6469 | A5069486137 | Sjak Smulders
0000-0003-3755-5264 | A5028450654 | Inga Labuhn
0000-0003-3759-9013 | A5037891485 | Valerie Livina
0000-0003-3767-0617 | A5037828388 | Zoi Vrontisi
0000-0003-3773-3403 | A5089681312 | Dabo Guan
0000-0003-3785-6008 | A5032567598 | Matthew Collins
0000-0003-3787-0707 | A5064967272 | Dan Tong
0000-0003-3795-0475 | A5046873331 | Björn Stevens
0000-0003-3819-9193 | A5040257878 | Eric Zusman
0000-0003-3827-5950 | A5089346660 | Mattia Righi
0000-0003-3832-0600 | A5041419986 | Raymond Durrheim
0000-0003-3841-1027 | A5069930144 | Arona Diédhiou
0000-0003-3847-4490 | A5015938495 | Jiacan Yuan
0000-0003-3861-3948 | A5010760006 | Rick Valenta
0000-0003-3866-9642 | A5057261816 | Frances C. Moore
0000-0003-3875-8004 | A5013968053 | Victoria Chicmana-Zapata
0000-0003-3902-2234 | A5037189727 | Neal Haddaway
0000-0003-3908-2843 | A5108060678 | Cezar Ionescu
0000-0003-3915-7219 | A5074279501 | Simon McGree
0000-0003-3917-9418 | A5004028534 | Xu Andy Sun
0000-0003-3919-8264 | A5008963782 | Cathryn Tonne
0000-0003-3939-7343 | A5020097125 | Rachel Lowe
0000-0003-3963-8602 | A5010889676 | Pete Lampard
0000-0003-3976-1678 | A5034680720 | Jonathan Lamontagne
0000-0003-3976-6946 | A5015657793 | Margot Bador
0000-0003-3978-6656 | A5004301061 | Karen Clay
0000-0003-3992-1061 | A5020005973 | Pralit Patel
0000-0003-3994-380X | A5057647935 | Giacomo Marangoni
0000-0003-4000-8819 | A5067778514 | David Popp
0000-0003-4005-2481 | A5090279892 | Benigna Boza‐Kiss
0000-0003-4012-9063 | A5006144255 | Shilpa Rao
0000-0003-4014-5813 | A5024435893 | Philippe Lopez
0000-0003-4016-9428 | A5061718318 | Robert E. Kopp
0000-0003-4023-6061 | A5049897783 | Seth Westra
0000-0003-4030-0449 | A5090027021 | Joacim Rocklöv
0000-0003-4032-5232 | A5088247879 | Carolina Vera
0000-0003-4042-795X | A5100657725 | Jason Lee
0000-0003-4048-3521 | A5008924658 | Malte Meinshausen
0000-0003-4060-1268 | A5091015140 | Nadejda Victor
0000-0003-4065-6883 | A5005540934 | Rob Allan
0000-0003-4080-8066 | A5080008317 | Shouro Dasgupta
0000-0003-4083-343X | A5029831522 | Abraham Marshall Nunbogu
0000-0003-4084-4569 | A5080740056 | Dustin Mulvaney
0000-0003-4157-9728 | A5043235525 | Jodi D. Sherman
0000-0003-4179-3484 | A5023499399 | Stephanie Barr
0000-0003-4191-6157 | A5048133550 | Felicia Chiang
0000-0003-4194-2208 | A5028526938 | Mohamad Hejazi
0000-0003-4223-6428 | A5003044503 | Shih-Che Hsu
0000-0003-4225-2962 | A5079990167 | Luc Feyen
0000-0003-4229-357X | A5066573434 | M. Yussof
0000-0003-4230-4953 | A5002311008 | Théo Vischel
0000-0003-4244-2854 | A5000089168 | W. Neil Adger
0000-0003-4250-5077 | A5025198645 | Daniël Lincke
0000-0003-4274-529X | A5000693009 | Mathaios Panteli
0000-0003-4281-0012 | A5016840024 | Alexander Bisaro
0000-0003-4293-1770 | A5015076471 | Nicholas Herold
0000-0003-4302-5008 | A5101756025 | Yanming He
0000-0003-4303-5863 | A5002242898 | Camila I. Donatti
0000-0003-4304-2545 | A5068067699 | Levi G. Silvers
0000-0003-4312-2836 | A5037266885 | Shuaib Lwasa
0000-0003-4335-7248 | A5008961628 | Juan Pablo Vielma
0000-0003-4338-6874 | A5020637775 | Matthew Campo
0000-0003-4367-1296 | A5021342980 | Sarah Cornell
0000-0003-4397-9717 | A5091476571 | Jeremy Martinich
0000-0003-4407-0409 | A5090887534 | Ben Armstrong
0000-0003-4423-6309 | A5032546105 | Zhongya Pang
0000-0003-4426-7017 | A5029201079 | Yuru Guan
0000-0003-4432-4704 | A5041611398 | Anders Levermann
0000-0003-4456-6682 | A5091719268 | Susanna Corti
0000-0003-4463-3558 | A5034215649 | Nadine Marshall
0000-0003-4463-7778 | A5025102459 | Jinfeng Chang
0000-0003-4464-7773 | A5101582677 | Ruoqi Li
0000-0003-4464-7802 | A5070379714 | Adrien Deroubaix
0000-0003-4479-9494 | A5090792509 | Hans Böhm
0000-0003-4488-6029 | A5063003097 | Huaxin Li
0000-0003-4511-838X | A5027596817 | Donovan Campbell
0000-0003-4521-8735 | A5059600251 | Donna Green
0000-0003-4525-6096 | A5090388785 | Rachel Bezner Kerr
0000-0003-4575-4730 | A5018733204 | Amy Elliott
0000-0003-4576-2765 | A5082514099 | Alexandra Lesnikowski
0000-0003-4584-8358 | A5068291490 | Kripa Jagannathan
0000-0003-4585-4192 | A5004660204 | J. E. Nielsen
0000-0003-4605-0110 | A5046258238 | Yu Liu
0000-0003-4637-5337 | A5058221301 | Tobias Stacke
0000-0003-4645-9397 | A5038404881 | Per F. Peterson
0000-0003-4648-5261 | A5060291100 | Raghav Pant
0000-0003-4649-0124 | A5090001363 | Jessica Beagley
0000-0003-4652-6086 | A5016031545 | Lazaros G. Papageorgiou
0000-0003-4657-2904 | A5016264908 | Erik van Meijgaard
0000-0003-4661-3956 | A5000227136 | Fan Tong
0000-0003-4663-970X | A5053305605 | Patrick McSharry
0000-0003-4677-4522 | A5085570615 | Joseph F. DeCarolis
0000-0003-4682-9757 | A5005134438 | Matthew R. Shaner
0000-0003-4689-8357 | A5050684806 | Amir AghaKouchak
0000-0003-4720-1750 | A5006719537 | Masahiro Hashizume
0000-0003-4744-0006 | A5077933996 | Samuel A. Markolf
0000-0003-4755-6279 | A5063956514 | Zinta Zommers
0000-0003-4760-367X | A5000465232 | Simon Munzert
0000-0003-4770-2539 | A5032181031 | Yoshihide Wada
0000-0003-4774-4456 | A5042713311 | James Braun
0000-0003-4783-9666 | A5054059615 | Erwin Schmid
0000-0003-4800-6893 | A5010860977 | Ioannis Sebos
0000-0003-4808-6977 | A5029777876 | Charles Jones
0000-0003-4810-6966 | A5055233437 | Rebecca Peters
0000-0003-4810-9593 | A5027951850 | S. B. Healy
0000-0003-4816-5739 | A5026240921 | John Bistline
0000-0003-4821-1934 | A5004388090 | Yun Qian
0000-0003-4847-3440 | A5063428889 | S. C. Pryor
0000-0003-4853-7686 | A5023067376 | Peter A. Stott
0000-0003-4869-3013 | A5051216717 | Katja Frieler
0000-0003-4875-1156 | A5004028059 | Franck Lecocq
0000-0003-4875-8534 | A5009997692 | Grigorios L. Kyriakopoulos
0000-0003-4876-8388 | A5081237905 | Lucy McAllister
0000-0003-4880-5329 | A5062518836 | Johannes Flemming
0000-0003-4940-6522 | A5068515861 | Alfredo Rocha
0000-0003-4969-8959 | A5047983946 | Carol Zavaleta-Cortijo
0000-0003-4970-0027 | A5064051283 | Valentina Bosetti
0000-0003-4982-8063 | A5070841032 | Timo Leiter
0000-0003-4993-8078 | A5062939908 | Anton Darmenov
0009-0000-6471-6575 | A5100371805 | Xing Chen
0009-0000-7038-823X | A5112799628 | Shijie Cheng
0009-0001-7972-4460 | A5101562484 | Wenlong Zhou
0009-0002-2410-6355 | A5029531318 | Joseph Shapiro
0009-0002-5516-3221 | A5048909831 | Youssouph Sané
0009-0002-7004-4968 | A5044097601 | Fang Yang
0009-0002-8068-1311 | A5008160844 | Amanda Levin
0009-0002-8614-6993 | A5048444836 | Kostas Andriosopoulos
0009-0003-2396-0282 | A5082244362 | Johannes Behrens
0009-0003-2509-0946 | A5047925630 | Shiyan Chang
0009-0003-5300-3512 | A5000439420 | Liangdian Huang
0009-0003-6058-6170 | A5101605928 | W Gu
0009-0003-6925-6338 | A5002563422 | Nicholas Arndt
0009-0003-8732-0815 | A5068946623 | Guillaume Chagnaud
0009-0003-9406-8654 | A5110742766 | Inês M.L. Azevedo
0009-0003-9904-6729 | A5104667050 | Feng Tian
0009-0004-0533-9836 | A5101840304 | Wei-Hua Lin
0009-0004-4315-9924 | A5050396316 | Daouda Konaté
0009-0005-0740-0490 | A5064635990 | Florian Rauser
0009-0005-4075-0476 | A5021456003 | Siqing Xu
0009-0005-5288-9248 | A5061640153 | Martin Noltze
0009-0005-6366-3834 | A5073173994 | Nina Ye
0009-0005-6671-9426 | A5048755512 | Ziheng Zhu
0009-0007-1826-066X | A5052781970 | Jacint Enrich
0009-0007-2329-694X | A5050061545 | Marit Sandstad
0009-0007-3230-7364 | A5089193439 | Tingxuan Han
0009-0007-3894-9974 | A5101736384 | Qichao Zhang
0009-0007-4849-0984 | A5110332027 | Keigo Akimoto
0009-0007-7281-9081 | A5029694768 | Tin Mar Htay
0009-0008-6347-2490 | A5112371767 | Xinyu Chen
0009-0008-8604-2127 | A5074337121 | Gerald Leppert
0009-0008-9692-748X | A5060475316 | Cornel Soci
0009-0009-1050-2534 | A5105231704 | Jiming Hao
0009-0009-1429-8841 | A5101696244 | Shuo Shen
0009-0009-4609-902X | A5109118552 | Xionggang Lu
0009-0009-4919-8023 | A5091689787 | Andreas Uppstu
0009-0009-5881-0624 | A5048007050 | Daochen Feng
0009-0009-8861-4237 | A5100342094 | Lin Liu
